p01,p03,p05,p07,p09,p10,p12,p14,p15,p16,p17,p20,p21,p23,p24,p25,p27,p28,p29,p31,p32,p33,p35,p37,p38,p39,p40,p41,p42,p43,p44,p45,p47,p48,p49,p50,p53,p54,p55,p56,p57,p58,p59,p60,p61,p63,p64,p66,p67,p69,p70,p71,p72,p75,p77,p78,p79,p80,p81,p83,p85,p86,p87,p88,p89,p90,p91,p92,p95,p96,p97,p99,p100,p101,p102,p103,p105,p106,p108,p110,p111,p114,p115,p116,p119,p120,p121,p122,p123,p124,p126,p127,p128,p130,p131,p133,p134,p135,p136,p137,p138,p141,p144,p146,p148,p149,p150,class
0,0,253,253,0,253,254,9,0,0,0,0,0,0,0,0,59,0,0,0,2,0,0,0,253,72,0,0,0,0,0,0,0,0,193,0,193,0,0,0,0,0,0,0,0,0,253,253,255,0,21,0,0,0,0,0,0,0,0,16,253,0,46,0,253,253,0,253,0,0,0,0,0,0,0,0,0,105,0,0,0,0,74,253,0,0,69,0,0,190,253,0,0,0,0,0,253,0,152,238,0,61,0,0,14,35,146,0
0,0,253,252,11,252,158,252,0,0,0,0,0,0,108,0,132,0,0,0,0,0,0,222,252,155,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,212,237,221,0,0,0,0,0,0,0,0,0,35,191,252,0,63,0,99,252,0,247,0,0,0,0,0,0,108,0,0,253,63,0,0,0,119,108,0,1,253,0,0,215,0,0,0,0,0,231,231,0,252,77,0,0,0,0,200,252,0,0
0,0,27,0,39,0,0,205,0,0,0,0,0,0,113,0,0,155,0,0,0,0,0,254,0,254,254,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,250,254,0,0,61,0,0,0,0,5,0,5,254,22,35,249,0,2,0,0,254,0,0,33,0,0,0,15,0,0,0,0,0,0,0,0,94,0,254,0,0,2,0,0,0,0,0,0,0,0,254,174,0,0,0,0,0,1,112,254,0
0,0,229,111,0,174,191,254,0,0,0,0,0,0,65,0,169,12,0,0,0,0,0,247,155,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,38,0,0,0,0,0,0,19,0,234,0,253,0,7,0,0,143,0,226,0,0,0,0,0,0,84,0,0,0,0,0,0,114,0,198,0,157,0,0,0,253,196,0,0,0,0,24,0,0,121,0,0,0,0,0,135,196,253,0
0,0,201,0,0,53,222,89,0,0,0,0,0,0,0,0,119,0,0,0,194,0,0,170,253,46,168,0,0,0,0,0,0,0,253,0,254,0,0,0,0,0,254,0,0,0,168,0,3,0,60,0,0,0,0,0,0,0,241,0,0,0,0,0,222,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,0,0,0,253,154,231,0,0,0,0,0,0,0,0,242,0,0,255,0,0,174,0,226,0
0,0,253,253,0,253,254,236,0,0,0,0,0,0,121,0,253,0,0,0,0,0,0,217,249,253,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,41,164,54,254,0,0,0,0,0,0,0,0,170,52,253,0,55,0,68,253,0,253,0,0,0,0,0,0,107,0,0,0,0,0,0,58,199,253,0,190,0,0,0,253,0,0,0,0,0,170,241,0,253,0,0,0,0,0,253,253,185,0
0,0,0,0,0,0,252,0,0,0,0,0,0,0,226,0,0,0,0,0,252,0,124,0,190,0,0,0,0,0,0,0,0,0,212,0,0,0,0,51,0,0,0,0,0,0,254,32,246,0,150,0,0,0,0,0,0,0,0,0,112,4,0,0,197,252,0,173,0,0,0,29,0,0,253,0,0,0,0,0,0,0,242,252,0,0,0,100,0,21,0,0,0,0,236,5,83,0,143,0,0,0,0,0,11,205,141,0
0,0,166,112,0,236,252,252,0,90,0,0,0,0,0,0,0,145,0,0,0,0,0,252,252,0,48,0,0,0,0,0,0,0,165,0,169,0,0,0,0,0,0,0,0,0,237,0,252,252,47,0,0,0,0,0,99,0,112,0,76,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,37,198,0,0,0,0,0,0,0,0,0,0,0,168,0,0,252,0,0,138,0,0,252,0,253,1
0,0,253,253,0,199,160,253,0,0,0,0,0,0,0,0,163,148,0,0,156,0,0,253,253,218,27,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,253,239,253,253,0,0,0,0,0,0,102,0,249,205,253,0,115,0,224,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,253,0,28,118,0,0,170,105,0,0,0,0,142,109,0,253,0,0,0,0,0,253,117,155,0
0,0,31,20,0,200,69,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,123,128,0,254,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,205,0,40,119,22,0,0,0,0,0,0,0,254,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,71,0,5,1
0,0,0,255,0,255,191,0,0,0,0,0,0,0,0,0,255,0,0,0,191,0,0,0,64,255,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0,128,0,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,0,255,0,0,64,255,0,0,0,0,0,0,255,0,191,128,0,128,0,0,255,0,255,0
0,0,253,253,0,253,253,213,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,187,253,253,103,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,221,0,247,254,0,0,0,0,0,0,0,0,115,0,192,0,0,0,253,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,213,0,252,0,0,0,253,17,0,0,0,0,28,0,0,253,0,0,1,0,0,253,174,253,0
0,0,253,0,0,9,36,138,0,0,0,0,0,0,253,0,253,0,0,0,253,0,0,183,228,43,0,0,0,0,0,0,0,0,133,0,197,0,0,185,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,180,154,253,222,85,0,131,80,0,245,0,0,0,19,0,0,223,0,0,0,0,0,0,0,111,174,0,0,141,240,0,253,0,0,0,0,14,0,250,0,253,55,0,0,0,0,253,36,0,0
0,0,216,246,0,172,208,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,227,0,126,0,0,0,0,0,0,0,0,0,253,194,252,0,31,0,0,0,0,0,0,0,0,172,253,0,13,0,253,214,0,206,0,0,0,0,0,0,90,0,0,191,0,0,0,0,134,139,0,0,179,0,0,19,214,0,0,0,0,0,240,0,9,196,0,0,0,0,0,118,0,0
0,0,238,146,0,235,253,253,0,0,0,0,13,0,0,0,253,122,0,0,155,0,0,253,253,33,0,0,0,0,0,0,0,0,25,0,253,0,0,0,0,0,0,0,0,0,0,11,0,255,0,0,0,0,0,0,229,0,253,0,162,0,0,0,0,232,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,254,51,253,0,0,0,253,0,253,4,0,0,0,0,0,167,0,186,7,0,116,0,0,253,0,253,0
0,0,242,248,0,254,254,168,0,0,0,0,17,0,102,142,254,247,0,0,241,0,0,248,254,65,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,13,0,250,254,0,0,0,0,0,206,0,254,0,93,11,0,0,0,212,0,254,0,0,0,60,0,0,17,0,0,0,0,0,0,0,254,254,0,0,0,5,0,254,0,0,0,0,0,253,254,0,44,43,0,0,0,0,239,254,254,0
0,0,245,61,78,228,0,53,0,0,0,0,15,0,182,0,183,253,0,0,0,0,0,211,132,253,0,0,0,0,0,0,0,0,253,37,0,0,0,13,0,0,0,2,0,0,99,253,0,0,236,90,0,0,0,0,227,0,253,253,244,44,182,0,0,253,0,245,0,0,0,0,0,0,15,0,0,0,0,0,0,38,120,139,0,253,254,0,22,183,0,0,0,0,0,0,162,0,0,1,0,0,0,0,250,180,0,0
0,58,252,169,24,252,0,0,0,0,0,0,240,0,9,0,163,11,0,0,0,0,0,0,168,195,0,0,0,0,0,252,162,0,0,22,0,0,0,0,19,0,45,253,0,0,0,252,0,0,0,253,0,0,0,0,81,0,0,252,176,0,252,0,0,211,0,253,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,183,0,252,138,0,252,246,0,0,0,0,0,186,17,252,0,0,0,0,0,0,0,252,0,0
0,0,253,154,0,251,253,253,0,0,0,0,0,0,0,11,253,35,0,0,0,0,0,249,253,227,155,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,243,0,29,0,0,0,8,253,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,105,0,0,0,253,0,0,0,0,0,133,0,0,253,0,0,0,0,0,253,253,241,0
0,0,253,251,0,251,253,229,0,0,0,0,0,0,251,0,251,0,0,0,0,0,95,251,251,251,0,0,0,0,0,0,0,0,159,0,251,0,0,94,0,0,0,0,0,0,253,127,253,234,0,0,0,0,0,0,15,0,156,32,251,12,112,0,251,251,0,251,0,0,0,0,0,0,251,0,0,0,0,0,0,0,39,251,0,236,48,16,0,251,156,0,0,0,94,0,190,0,253,0,0,251,0,0,251,172,251,0
0,0,153,101,0,241,58,47,0,0,0,0,231,0,0,117,253,253,0,0,128,0,0,50,0,243,0,0,0,0,0,58,0,0,0,0,0,0,32,0,0,0,162,183,0,0,245,175,0,0,0,142,0,0,0,0,253,0,181,0,253,0,130,0,0,235,0,143,0,0,248,0,0,0,0,0,0,0,0,0,0,217,0,175,0,117,0,0,253,53,0,0,0,0,0,253,0,137,0,0,0,0,0,0,138,115,253,0
0,0,253,91,0,253,253,249,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,250,253,253,221,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,253,0,7,234,0,0,0,0,0,0,0,0,250,0,138,0,0,0,51,232,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,0,132,0,29,0,99,0,0,0,0,0,88,0,0,253,0,0,0,0,0,253,0,235,0
0,0,0,214,254,142,0,27,0,0,0,0,117,0,250,0,227,253,0,0,0,0,0,169,0,92,0,0,0,0,0,0,48,0,0,147,0,0,0,60,0,0,40,232,0,0,253,253,0,125,0,253,0,0,0,0,253,0,253,253,116,159,253,0,0,245,0,40,0,0,251,0,0,0,249,0,0,0,0,0,0,0,0,253,0,213,255,0,245,45,163,0,0,0,42,40,0,253,5,0,0,0,0,0,253,143,19,0
0,0,0,65,0,249,253,253,0,0,0,0,150,0,0,0,250,248,0,0,30,0,0,246,0,253,201,0,0,0,0,161,0,0,15,0,0,0,0,0,0,0,136,0,0,0,253,171,0,0,0,25,0,0,0,0,253,0,253,0,253,0,171,0,0,67,0,253,0,0,253,0,0,0,0,0,0,0,0,0,0,0,47,120,0,253,0,0,253,0,0,0,0,0,0,188,0,189,181,0,0,0,0,0,128,170,253,0
0,10,252,252,0,252,252,252,0,0,0,0,252,0,252,252,252,252,5,0,252,0,0,252,252,252,252,0,0,0,0,252,252,0,252,98,0,0,0,22,65,3,252,252,0,0,252,252,252,13,252,252,0,0,0,0,252,0,252,254,252,122,252,10,182,252,22,252,0,0,252,201,19,0,108,0,0,0,0,0,254,13,252,252,0,252,0,90,252,252,47,0,0,0,8,252,35,252,252,0,0,0,13,0,252,252,252,0
0,0,166,0,0,48,196,215,0,0,0,0,0,0,0,0,213,0,0,0,254,0,0,196,205,0,135,0,0,0,0,0,0,0,44,0,99,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,6,0,0,0,99,0,28,0,0,0,0,0,2,0,0,222,0,0,0,0,0,254,0,254,0
0,0,181,253,76,247,10,244,0,0,0,0,0,0,247,0,253,223,0,0,0,0,6,253,77,253,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,4,0,0,0,0,238,0,7,0,16,0,0,0,0,136,0,253,254,253,198,143,0,0,238,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,96,0,31,0,253,214,0,72,205,72,0,0,0,75,245,46,20,111,0,0,0,0,0,253,73,0,0
0,0,251,251,59,251,253,251,0,0,0,0,107,0,0,0,251,243,0,0,98,0,0,251,245,251,96,0,0,0,0,57,0,0,0,0,19,0,0,0,0,0,231,0,0,0,251,234,229,59,0,6,0,0,0,0,239,0,251,253,251,0,96,0,168,251,0,233,0,0,251,0,0,0,0,0,0,0,0,0,50,255,0,251,0,251,59,0,251,167,0,0,0,0,0,232,0,39,251,0,0,0,0,0,251,233,251,0
0,0,253,0,0,0,70,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,240,216,231,0,0,0,69,0,0,0,0,0,249,0,0,0,0,0,0,0,114,0,9,0,31,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,253,0,0,15,0,0,0,0,0,0,0,0,0,237,0,0,254,0,0,228,0,0,1
0,0,12,253,191,251,219,253,0,0,0,0,12,0,0,0,251,241,0,0,0,0,0,251,251,181,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,251,251,255,96,78,0,0,0,0,0,172,0,251,253,251,0,248,0,158,253,0,251,0,0,0,63,0,0,0,0,0,0,0,0,0,214,0,235,0,16,221,0,0,253,0,0,0,0,0,251,63,0,253,0,0,0,0,0,253,251,70,0
0,0,67,254,0,254,173,0,0,0,0,0,0,0,0,27,254,0,0,0,107,0,0,0,185,20,0,0,0,0,0,0,0,0,120,0,254,0,0,0,0,0,0,0,0,0,148,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56,77,0,0,0,0,0,254,17,0,0,0,0,0,98,0,0,0,0,110,0,0,116,0,254,0
0,0,191,255,0,191,255,255,0,0,0,0,0,0,0,0,255,0,0,0,255,0,0,255,191,255,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,64,0,0,64,0,0,0,0,0,0,64,0,255,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,255,0,255,0,64,0,255,0,0,0,0,0,0,0,0,255,0,0,0,0,0,255,0,255,0
0,0,253,0,0,0,0,242,0,0,0,0,0,0,0,215,253,0,0,0,158,0,0,251,253,251,130,0,0,0,0,0,0,0,232,0,251,0,215,0,0,0,253,0,0,0,0,0,175,0,77,0,0,0,0,0,55,0,253,0,0,0,0,0,253,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,255,21,255,0,0,251,0,251,253,0,0,0,0,0,0,0,0,0,253,0,0,144,0,0,251,0,0,0
0,0,0,64,128,191,0,0,0,0,0,0,191,0,255,128,255,255,0,0,0,0,0,0,0,128,255,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,64,64,0,0,128,128,0,0,0,128,0,0,0,0,255,0,0,191,0,0,255,0,0,255,0,255,0,0,255,0,0,0,64,0,0,0,0,0,0,0,0,0,0,255,0,0,255,255,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,255,0,0
0,0,109,0,0,0,84,250,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,221,239,88,248,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,176,0,41,0,64,0,253,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,188,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,56,0,0,0,0,253,0,253,247,0,0,0,0,0,0,23,0,0,253,0,0,8,0,0,253,0,0,1
0,0,252,19,0,190,253,51,0,0,0,0,233,0,0,0,252,253,0,0,252,0,0,16,252,253,196,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,59,0,0,253,0,0,10,0,0,0,0,0,0,252,0,107,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,26,0,31,0,0,0,0,0,113,0,0,0,0,0,0,0,0,57,0,225,0
0,0,70,254,0,254,0,184,0,0,0,0,109,0,160,0,146,243,0,0,0,0,0,184,0,254,0,0,0,0,0,67,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,248,0,214,143,235,0,217,0,0,218,0,197,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,254,0,242,43,0,0,254,102,0,0,0,0,254,7,6,13,0,0,0,0,0,0,254,94,0
0,0,253,0,147,88,79,140,0,0,0,0,0,0,141,0,0,0,0,0,119,0,0,24,176,215,252,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,252,252,255,0,0,0,0,0,0,0,0,0,0,253,252,0,131,0,252,56,0,252,0,0,0,227,0,0,158,0,0,174,147,0,0,0,111,227,0,44,252,0,0,0,72,0,0,0,0,96,43,0,240,0,0,10,0,0,0,145,13,0
0,0,253,253,0,253,253,21,0,0,0,0,236,0,0,0,253,253,0,0,253,0,0,175,253,200,0,0,0,0,0,52,0,0,79,0,0,0,0,0,0,0,0,251,0,0,40,52,0,255,1,219,0,0,0,0,253,0,253,30,246,0,0,0,0,253,0,48,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,253,0,38,72,45,0,253,196,0,0,0,0,253,245,0,3,90,0,0,0,0,218,0,161,0
0,0,253,0,0,16,253,253,0,0,0,0,188,0,0,0,251,251,0,0,251,0,0,251,140,251,253,0,0,0,0,47,0,0,255,0,251,0,0,0,0,0,251,79,0,0,253,251,253,0,122,93,0,0,0,0,251,0,251,191,251,0,251,0,170,251,0,47,0,0,251,111,0,0,0,0,0,0,0,0,115,60,253,220,0,251,0,251,251,129,0,0,0,0,0,251,0,253,253,0,0,127,0,0,251,79,251,0
0,10,0,81,254,249,0,0,0,0,0,0,104,0,94,0,84,0,0,0,0,0,0,0,0,253,0,0,0,0,0,208,72,0,36,17,0,0,0,1,0,136,131,229,0,0,0,31,0,0,0,253,0,0,0,0,0,0,0,218,0,17,82,0,0,155,0,253,0,0,253,0,0,0,0,0,0,0,0,0,0,0,47,0,0,253,255,0,253,253,0,0,0,0,0,66,228,228,0,14,0,0,0,0,0,245,0,0
0,0,253,253,0,253,253,253,0,0,0,0,0,0,0,0,253,21,0,0,253,0,0,253,253,253,244,0,0,0,0,0,0,0,19,0,228,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,81,0,253,0,93,0,0,0,131,253,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,253,0,169,189,227,0,0,0,0,0,0,0,0,253,0,0,49,0,0,190,0,253,0
0,0,145,0,0,34,0,0,0,0,0,0,0,0,0,122,1,0,0,0,0,0,0,103,82,57,108,0,0,0,0,0,0,0,169,0,0,0,80,0,0,0,0,0,0,0,0,0,233,243,26,0,0,0,0,0,0,0,254,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,254,0,0,1
0,0,206,254,167,254,32,56,0,0,0,0,0,0,78,0,5,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,254,0,22,0,0,0,0,0,0,0,0,0,254,254,254,0,106,0,0,0,0,0,0,0,0,254,254,0,121,0,254,254,0,254,0,0,0,0,0,0,158,0,0,159,73,0,0,0,254,0,0,0,254,0,0,29,225,0,0,0,0,157,126,0,176,45,0,0,0,0,0,254,0,0
0,0,128,0,0,64,191,64,0,0,0,0,0,0,0,0,255,0,0,0,128,0,0,191,255,0,255,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,191,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,255,255,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,191,64,0,0,64,0,255,255,64,0,0,0,0,0,0,0,0,255,0,0,255,0,0,255,0,128,0
0,0,0,29,0,0,0,187,0,0,0,0,0,0,183,0,253,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,222,0,255,0,0,0,0,0,0,0,0,64,61,202,0,213,0,0,9,0,0,0,0,100,0,0,0,183,0,0,0,0,0,0,0,0,248,0,0,0,0,46,197,183,0,0,0,0,63,2,140,226,0,0,0,0,0,252,249,0,0
0,0,252,0,0,0,252,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,252,252,252,0,0,0,253,0,0,0,0,0,252,0,22,0,0,0,0,0,62,0,252,51,252,0,0,0,0,0,0,0,0,0,0,48,252,0,16,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,252,0,248,93,0,0,0,0,0,0,0,0,222,0,0,193,0,0,252,0,0,43,252,252,1
0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,252,0,0,21,32,0,252,5,0,253,0,0,0,0,0,0,0,0,71,180,0,42,0,0,0,252,31,145,0,215,237,253,0,0,132,0,0,0,0,108,0,231,110,252,0,217,0,253,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,252,0,0,73,0,51,0,182,252,0,0,0,0,0,0,252,0,252,252,0,0,252,21,0,253,253,252,1
0,0,252,252,3,252,254,252,0,0,0,0,0,0,45,4,252,49,0,0,116,0,0,252,252,252,252,0,0,0,0,0,0,0,242,0,93,0,0,0,0,0,0,0,0,0,252,64,252,254,83,0,0,0,0,0,43,0,218,66,239,0,0,0,252,252,0,252,0,0,0,0,0,0,45,0,0,0,0,0,0,3,93,252,0,210,24,0,0,252,68,0,0,0,0,193,13,0,252,0,0,0,0,0,252,252,252,0
0,0,87,0,0,84,245,245,0,5,0,0,0,0,0,22,0,235,0,0,0,0,0,253,168,3,158,0,0,0,0,0,0,0,112,0,208,0,191,0,0,0,0,0,0,0,253,0,0,253,2,0,0,0,0,0,133,0,228,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,221,0,0,0,0,0,0,0,0,0,0,0,113,0,0,141,0,0,156,0,0,253,0,253,1
0,0,234,86,0,0,253,154,0,0,0,0,0,0,253,0,226,0,0,0,0,0,154,80,253,5,0,0,0,0,0,0,0,0,254,0,0,0,0,253,0,0,0,0,0,0,54,55,201,0,137,0,0,0,0,0,0,0,0,0,181,253,0,0,137,253,0,32,0,0,0,0,0,0,253,0,0,0,0,0,0,0,253,253,0,0,116,0,0,246,253,0,0,0,253,163,253,0,253,255,0,0,0,0,142,253,53,0
0,0,253,253,0,253,0,89,0,0,0,0,0,0,0,87,253,0,0,0,61,0,0,18,148,246,253,0,0,0,0,0,0,0,29,0,119,0,253,0,0,0,0,0,0,0,253,0,253,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,188,253,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,66,0,0,0,253,0,0,0,0,0,0,0,0,208,0,0,0,0,0,253,0,33,0
0,0,253,252,134,252,252,21,0,0,0,0,252,0,252,138,252,253,0,0,108,0,0,253,252,175,0,0,0,0,0,210,51,0,252,0,0,0,0,0,0,0,0,253,0,0,232,252,0,217,252,253,0,0,0,0,252,0,253,252,252,0,191,0,0,252,0,252,0,0,0,253,0,0,211,0,0,232,0,0,0,63,253,128,0,63,218,0,0,252,41,0,0,0,0,252,252,0,0,93,0,0,0,0,252,241,20,0
0,0,253,253,254,253,226,253,0,0,0,0,189,0,253,0,253,253,0,0,32,0,0,253,172,253,53,0,0,0,0,12,0,0,253,149,0,0,0,211,0,0,250,110,0,0,253,253,216,34,154,89,0,0,0,0,253,0,253,253,253,253,253,0,116,253,0,253,0,0,211,0,0,0,250,0,0,0,0,0,95,0,253,253,0,253,254,0,253,253,181,0,0,0,94,253,231,177,253,58,0,0,0,0,253,253,166,0
0,0,237,252,0,157,253,252,0,0,0,0,0,0,40,0,252,241,0,0,0,0,0,252,222,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,15,0,0,0,0,0,0,190,0,252,0,242,0,0,0,0,252,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,252,0,248,0,0,0,192,0,0,0,0,0,252,0,0,243,0,0,0,0,0,252,252,241,0
0,0,0,0,0,42,253,221,0,0,0,0,142,0,0,0,253,237,0,0,253,0,0,171,0,171,168,0,0,0,0,141,0,0,0,0,64,0,0,0,0,0,254,0,0,0,253,253,0,0,0,0,0,0,0,0,251,0,253,112,253,0,241,0,0,235,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,41,211,0,164,0,124,253,143,0,0,0,0,0,110,0,215,26,0,0,0,0,0,20,0,253,0
0,0,253,0,0,0,233,251,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,225,253,253,253,0,0,0,71,0,0,0,0,0,240,0,84,0,0,0,0,0,197,0,253,0,143,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,253,0,50,33,0,0,0,0,0,0,220,0,0,253,0,0,108,0,0,156,0,235,1
0,0,252,252,117,252,0,252,0,0,0,0,0,0,252,0,168,25,0,0,0,0,139,226,139,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,0,0,253,252,113,0,252,0,0,0,0,0,0,0,96,252,227,241,253,0,38,253,0,0,0,0,0,28,0,0,252,0,0,0,0,0,0,0,252,168,0,0,255,0,0,168,252,0,0,0,228,253,171,26,253,10,0,0,0,0,252,187,0,0
0,0,252,0,0,0,252,252,0,0,0,0,0,0,0,0,165,160,0,0,64,0,0,252,243,244,253,0,0,0,0,0,0,0,0,0,11,0,234,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,77,0,253,0,22,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,252,0,232,55,0,0,0,0,0,0,253,0,0,237,0,0,160,0,0,252,253,127,1
0,0,233,0,0,26,253,253,0,0,0,0,0,0,0,0,253,153,0,0,253,0,0,253,224,253,168,0,0,0,0,43,0,0,61,0,253,0,0,0,0,0,101,0,0,0,253,247,11,0,0,0,0,0,0,0,175,0,253,0,253,0,112,0,225,249,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,66,204,0,253,0,253,253,80,0,0,0,0,0,0,0,39,253,0,0,228,0,0,253,0,253,0
0,0,255,128,0,128,64,255,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,255,128,255,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,0,191,255,255,0,128,0,64,128,0,255,0,0,0,255,0,0,255,0,0,255,0,0,0,0,255,64,0,255,255,0,0,255,64,0,0,0,0,64,128,0,255,255,0,0,0,0,255,255,0,0
0,0,252,85,0,10,252,37,0,0,0,0,0,0,252,0,233,0,0,0,0,0,0,0,252,150,0,0,0,0,0,0,0,0,253,0,207,0,0,252,0,0,0,0,0,0,176,252,252,0,192,0,0,0,0,0,0,0,0,163,252,118,88,0,252,252,0,253,0,0,0,103,0,0,253,0,0,0,0,0,0,0,252,252,0,45,159,19,0,252,239,0,0,0,174,6,252,0,141,128,0,26,0,0,167,252,252,0
0,0,251,12,0,156,251,251,0,0,0,0,0,0,169,0,251,172,0,0,0,0,0,251,251,240,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,253,128,131,251,0,0,0,0,0,0,50,0,243,44,253,0,0,0,72,251,0,251,0,0,0,0,0,0,31,0,0,0,0,0,0,92,220,251,0,80,0,0,0,251,0,0,0,0,0,121,43,0,251,0,0,0,0,0,251,253,251,0
