"p01","p02","p03","p04","p05","p06","p07","p08","p09","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p49","p50","p51","p52","p53","p54","p55","p56","p57","p58","p59","p60","p61","p62","p63","p64","p65","p66","p67","p68","p69","p70","p71","p72","p73","p74","p75","p76","p77","p78","p79","p80","p81","p82","p83","p84","p85","p86","p87","p88","p89","p90","p91","p92","p93","p94","p95","p96","p97","p98","p99","p100","p101","p102","p103","p104","p105","p106","p107","p108","p109","p110","p111","p112","p113","p114","p115","p116","p117","p118","p119","p120","p121","p122","p123","p124","p125","p126","p127","p128","p129","p130","p131","p132","p133","p134","p135","p136","p137","p138","p139","p140","p141","p142","p143","p144","p145","p146","p147","p148","p149","p150","class"
0,0,0,0,83,0,83,0,0,137,0,27,0,250,0,0,0,0,0,0,41,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,250,0,250,36,0,0,0,0,0,0,0,0,0,0,0,0,125,0,85,0,0,0,43,70,0,0,0,252,0,128,250,0,250,0,125,0,0,0,0,0,0,0,250,0,250,0,0,0,252,0,127,0,43,250,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,107,0,0,0,250,0,141,196,217,0,0,0,0,0,0,0,0,250,0,196,250,0,0,0,0,125,0,0,0,0,0,0,250,126,70,1
0,0,0,0,79,0,0,0,68,0,0,0,0,153,0,0,0,0,0,0,0,0,0,252,0,0,137,0,0,0,0,161,0,0,0,0,13,0,252,9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,199,0,0,0,0,0,0,0,0,252,0,253,253,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,128,0,228,0,253,253,0,252,0,0,0,0,0,0,240,0,0,252,0,0,0,255,0,38,0,0,0,0,0,252,0,0,0,0,0,165,252,32,0,137,0,0,0,0,0,0,0,0,6,185,22,214,67,0,0,0,0,0,0,0,0,0,0,150,253,0,1
0,0,0,0,253,0,253,0,0,251,0,253,0,253,0,0,0,0,0,0,0,0,0,254,141,0,253,56,0,0,0,114,0,0,253,0,253,255,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,253,0,0,0,0,0,0,0,0,0,254,57,0,0,57,0,0,0,0,0,0,0,0,56,0,253,0,168,0,253,251,57,0,114,254,0,84,0,0,0,0,0,0,253,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,169,254,0,0,0,197,85,28,0,253,0,253,0,0,0,0,251,0,226,253,0,254,86,0,0,0,0,0,0,0,0,0,0,253,253,196,0
0,0,0,0,47,0,136,0,0,203,0,165,0,253,0,0,0,0,0,0,108,0,0,0,0,0,254,235,0,0,0,35,0,0,0,0,247,0,254,2,0,0,0,0,30,0,0,0,47,0,0,0,0,0,0,0,0,0,18,0,0,0,0,254,0,172,0,0,0,0,0,0,0,0,0,0,0,0,251,0,254,0,0,0,254,0,172,0,0,254,0,254,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,172,0,0,0,254,0,0,254,254,0,0,0,0,0,0,0,0,225,0,72,81,0,0,0,0,0,0,0,0,0,0,0,201,171,254,0
0,0,0,0,251,0,57,0,0,253,0,254,0,251,0,0,0,0,0,0,56,0,0,0,0,0,254,226,0,0,0,253,0,0,0,0,254,253,253,139,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,114,0,0,0,0,0,0,0,0,0,0,0,251,0,251,0,0,0,168,0,0,0,57,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,85,0,0,0,251,0,169,86,169,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,251,0,251,0
0,0,0,0,253,0,169,0,253,169,0,0,0,252,0,0,0,0,0,0,196,0,0,252,0,0,252,252,0,0,0,0,0,0,28,0,253,252,253,94,0,0,0,0,50,0,0,0,253,140,0,0,0,0,0,139,0,0,0,228,0,0,0,252,0,253,85,0,0,233,253,0,0,0,0,0,0,0,253,0,253,0,252,0,253,190,252,0,0,254,0,253,0,0,0,0,10,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,241,253,0,0,0,252,203,0,45,153,0,28,0,0,0,0,139,0,254,0,253,204,0,0,0,0,0,0,0,0,0,0,0,253,253,253,0
0,0,0,0,249,0,91,0,0,54,0,59,0,106,0,0,0,0,0,0,0,0,0,117,0,0,254,218,0,0,0,0,0,0,0,0,112,143,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,125,0,0,0,0,0,0,0,0,0,136,0,224,0,0,0,254,0,32,0,0,212,0,20,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,33,0,0,0,235,0,224,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,241,254,0
0,0,0,0,253,0,253,0,0,253,0,254,0,253,0,0,0,0,0,0,22,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,253,250,151,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,29,0,0,0,174,0,214,26,0,60,0,0,0,0,0,0,0,0,0,196,0,253,0,45,0,253,0,12,0,0,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,253,0,0,0,81,0,0,0,253,0,240,0,0,0,0,0,0,253,250,0,188,167,0,0,0,0,0,0,0,0,0,0,255,240,196,0
0,0,0,0,0,0,246,0,65,254,0,1,0,241,0,0,0,0,0,0,0,0,0,220,0,0,254,0,0,0,0,48,0,0,0,0,231,250,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,254,0,0,0,0,0,0,0,0,0,0,218,0,217,0,254,0,43,0,0,45,0,0,0,0,0,0,0,0,11,0,0,253,0,0,0,255,0,23,0,0,0,0,0,0,253,0,0,0,0,0,254,0,0,254,0,251,0,0,0,0,0,0,10,254,0,211,216,0,0,0,0,0,0,0,0,0,0,254,254,0,0
0,0,0,0,112,0,253,0,253,253,0,0,0,253,114,0,0,0,0,0,203,0,0,99,0,0,253,253,0,0,0,62,0,0,0,0,253,0,253,119,0,0,0,0,250,0,0,0,61,0,0,0,0,0,0,0,0,253,13,89,0,0,0,253,0,7,35,0,0,0,16,0,0,0,80,0,0,0,253,0,253,0,253,0,0,0,7,0,5,249,0,253,0,0,0,0,194,0,0,0,0,55,0,0,0,0,0,101,0,0,0,0,0,0,61,253,0,0,0,253,152,0,153,80,0,0,0,0,0,0,0,0,253,0,84,253,0,0,0,0,0,0,0,0,0,0,0,253,253,248,0
0,0,0,0,253,0,253,0,0,253,0,254,0,157,0,0,0,0,0,0,0,0,0,107,50,0,253,0,0,0,0,0,0,0,0,0,68,253,160,14,0,0,0,0,0,0,0,0,254,0,0,0,224,0,0,0,0,0,0,0,0,0,0,211,0,0,253,0,81,235,0,0,0,0,0,0,0,0,0,0,170,0,0,0,151,0,0,0,253,253,0,132,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,145,228,0,0,0,52,0,0,0,253,0,253,0,0,0,0,0,0,13,0,0,233,0,0,0,0,97,0,0,0,0,0,0,253,226,253,0
0,0,0,0,123,0,11,0,0,237,0,254,0,234,0,0,0,0,0,0,69,0,0,0,0,0,233,201,0,0,0,253,0,0,0,0,147,9,12,254,0,0,0,0,36,0,0,0,0,0,0,0,19,0,0,0,0,0,103,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,186,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,224,0,19,158,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0
0,0,0,0,17,0,157,0,0,252,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,253,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,252,0,0,0,252,0,0,0,0,0,0,0,0,0,0,184,0,0,253,0,117,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,187,0,0,0,0,0,0,230,0,253,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,220,0,0,0,0,0,0,150,0,230,0
0,0,0,0,253,0,253,0,11,253,0,221,0,226,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,166,0,0,0,0,214,251,234,0,0,0,0,0,0,0,0,0,164,0,0,0,74,0,0,0,0,0,0,0,0,0,0,181,0,253,37,0,255,2,0,0,0,0,0,0,0,0,0,0,216,0,196,0,253,0,200,0,184,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,27,253,0,0,0,145,154,0,0,253,0,225,0,0,0,0,0,0,26,253,0,253,116,0,0,0,0,0,0,0,0,0,0,253,35,49,0
0,0,0,0,0,0,0,0,96,164,0,0,0,139,0,0,0,0,0,0,0,0,0,24,0,0,174,158,0,0,0,0,0,0,0,0,253,0,251,163,0,0,0,0,0,0,0,0,0,47,0,0,229,0,0,0,0,0,0,0,0,0,0,195,0,140,251,0,0,0,0,0,0,0,0,0,0,0,47,0,220,0,251,0,4,48,251,0,8,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,251,24,32,32,0,0,0,0,0,0,0,0,0,112,0,251,79,0,0,0,0,253,0,0,0,0,0,0,220,251,251,1
0,0,0,0,211,0,138,0,0,253,0,254,0,254,0,0,0,0,0,0,44,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,254,170,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,4,0,0,0,231,0,37,0,0,0,0,27,0,0,0,0,0,0,0,236,0,254,0,0,0,254,0,16,0,0,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,189,0,0,0,254,0,0,253,139,0,0,0,0,0,0,0,0,254,0,0,213,0,0,0,0,0,0,0,0,0,0,0,254,140,254,0
0,0,0,0,22,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,4,0,19,255,0,0,0,253,0,0,0,0,62,103,252,0,0,0,0,0,29,0,0,0,74,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,252,0,0,0,253,122,0,0,0,0,0,0,0,252,0,161,0,252,0,210,0,252,0,0,0,0,7,0,0,0,0,0,0,252,0,0,0,0,0,0,180,0,13,0,0,0,0,0,0,116,13,0,0,0,240,252,183,0,0,0,0,0,0,0,0,0,0,153,13,53,0,214,0,0,0,0,0,0,0,0,0,0,26,252,0,0
0,0,0,0,253,0,0,0,0,0,0,214,0,218,0,0,0,0,0,0,253,0,0,0,0,0,199,253,0,0,0,253,0,0,0,0,253,232,253,253,0,0,0,0,253,0,0,0,253,0,0,0,16,0,0,0,0,0,253,253,0,0,0,253,0,253,219,0,0,176,245,0,0,0,0,0,0,0,253,0,253,0,47,0,253,0,253,0,0,161,0,0,0,0,0,0,251,0,237,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,253,253,0,0,0,253,0,253,253,7,0,0,0,0,0,0,0,0,248,0,247,216,0,0,0,0,0,0,0,0,0,0,0,253,0,253,0
0,0,0,0,213,0,209,0,0,252,0,252,0,252,0,239,0,0,0,0,0,0,0,0,252,0,0,238,0,0,0,0,0,0,0,0,252,252,29,252,0,0,0,0,0,0,0,0,241,0,0,0,193,0,209,0,0,0,0,0,0,0,0,248,0,34,253,0,219,68,106,0,0,0,21,0,0,0,25,0,119,0,0,0,215,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,176,252,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,252,0,0,252,0,0,0,0,151,0,0,0,0,0,0,253,0,252,1
0,0,0,0,254,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,254,27,0,0,0,254,0,0,0,0,254,254,254,0,0,0,0,0,0,0,0,0,254,0,0,0,169,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,254,0,0,0,5,0,0,0,0,189,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,254,251,0,0,0,185,0,254,0,254,0,0,0,0,0,0,0,0,0,92,0,250,0,0,0,0,0,0,0,0,0,0,0,254,0,254,0
0,0,0,0,243,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,198,252,252,213,0,0,0,44,0,0,0,0,97,0,0,0,252,0,149,0,0,0,0,0,192,0,0,25,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,0,0,252,0,0,1
0,0,0,0,236,0,248,0,0,248,0,228,0,231,0,0,0,0,0,0,0,0,0,253,0,0,253,0,0,0,0,0,0,0,240,0,203,253,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,123,0,0,0,0,0,0,0,23,0,126,26,0,0,131,0,0,0,0,0,0,0,0,0,0,29,0,31,0,250,85,0,0,133,150,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,89,253,0,0,0,0,26,0,0,253,0,253,0,0,0,0,206,0,32,253,0,253,244,0,0,0,0,0,0,0,0,0,0,248,253,59,0
0,0,0,0,242,0,0,0,0,0,0,253,0,248,0,0,0,0,0,0,93,0,0,0,0,0,253,253,0,0,0,246,0,0,0,0,253,27,253,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,167,26,0,0,0,84,0,0,0,0,0,0,14,0,0,0,0,0,0,0,253,0,253,0,0,0,117,0,0,0,0,253,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,169,123,0,0,0,253,0,0,216,253,0,0,0,0,0,0,0,0,253,0,16,200,0,0,0,0,0,0,0,0,0,0,0,253,18,253,0
0,0,0,0,253,0,222,0,254,222,0,0,0,204,0,0,0,0,0,0,0,0,0,196,8,0,0,198,0,0,0,0,0,0,93,0,253,132,158,4,0,0,0,0,0,0,0,0,159,7,0,0,0,0,0,253,0,0,0,0,0,0,0,253,0,227,66,0,0,21,0,0,0,0,0,0,0,0,5,0,113,0,253,0,76,253,251,0,0,5,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,79,120,0,0,0,62,254,0,0,0,0,183,0,0,0,0,253,0,207,0,2,173,0,0,0,0,0,0,0,0,0,0,0,113,33,0,0
0,0,0,0,253,0,253,0,0,253,0,253,0,67,0,0,0,0,0,0,0,0,0,179,0,0,253,0,0,0,0,0,0,0,58,0,70,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,196,0,249,250,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,253,0,107,0,253,253,0,236,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,96,0,253,0,0,0,248,68,0,0,253,0,197,0,0,0,0,0,0,0,253,7,240,158,0,0,0,25,0,0,0,0,0,0,253,253,238,0
0,0,0,0,253,0,253,0,0,253,0,243,0,219,0,0,0,0,0,0,0,0,0,116,0,0,253,0,0,0,0,0,0,0,0,0,223,253,216,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,242,190,0,254,253,0,0,0,0,0,0,0,0,0,0,75,0,103,0,253,0,99,0,253,253,0,253,0,0,0,0,0,0,253,0,0,60,0,0,0,112,0,0,0,0,0,0,0,0,253,253,0,0,0,50,175,0,0,253,0,73,0,0,0,0,0,0,75,253,0,253,234,0,0,0,0,0,0,0,0,0,0,245,236,82,0
0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,25,0,0,0,0,129,0,0,0,0,12,0,0,247,0,0,0,0,0,0,0,0,254,0,0,0,184,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,160,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,170,0,76,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,116,0,0,0,0,0,0,61,0,0,0
0,0,0,0,190,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,217,44,192,162,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,60,0,0,0,0,0,0,254,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,254,0,0,0,206,128,0,0,22,0,0,0,0,254,0,239,254,0,0,0,0,0,0,0,0,0,15,0,0,99,0,0,173,0,0,254,0,0,0,0,149,0,254,254,0,0,0,0,0,0,0,0,0,0,0,35,0,153,0,137,0,110,254,254,28,15,0,0,16,0,0,0,0,243,0,0,0,0,24,0,0,0,0,0,0,0,0,183,0,0,0,0,182,0,0,0,209,0,27,254,0,0,0,0,0,0,0,4,0,254,0,254,254,0,0,0,0,254,0,0,0,0,0,0,153,59,254,1
0,0,0,0,253,0,253,0,0,253,0,253,0,253,0,0,0,0,0,0,12,0,0,64,0,0,19,201,0,0,0,0,0,0,0,0,231,253,253,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,196,0,253,0,0,0,246,0,0,0,0,72,0,240,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,240,0,0,0,199,0,53,0,0,0,0,0,0,183,145,0,66,0,0,0,0,0,0,0,0,0,0,0,82,253,253,0
0,0,0,0,26,0,253,0,0,252,0,101,0,12,0,0,0,0,0,0,0,0,0,0,253,0,141,0,0,0,0,253,0,0,0,0,0,7,0,215,0,0,0,0,0,0,0,0,252,0,0,0,252,0,25,0,0,0,0,0,0,0,0,252,0,0,253,0,252,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,29,0,0,0,0,0,252,0,190,0,0,0,0,0,0,0,0,0,175,0,151,0,0,0,0,138,0,0,0,0,0,0,84,0,252,0
0,0,0,0,249,0,254,0,0,254,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,33,0,0,0,0,0,254,194,12,0,0,0,0,0,0,0,0,25,0,0,0,254,0,0,0,0,0,0,0,0,0,0,36,0,0,182,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,47,0,0,0,0,0,0,251,0,254,0
0,0,0,0,36,0,49,0,0,231,0,254,0,135,0,0,0,0,0,0,196,0,0,0,0,0,253,253,0,0,0,217,0,0,0,0,190,76,31,181,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,107,58,0,0,0,254,0,27,0,0,0,0,47,0,0,0,0,0,0,0,253,0,253,0,0,0,238,0,0,0,0,204,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,106,0,37,0,0,0,192,0,0,199,20,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,253,0
0,0,0,0,183,0,0,0,153,0,0,0,0,244,0,0,0,0,0,0,0,0,0,213,0,0,64,9,0,0,0,0,0,0,16,0,211,0,41,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,90,0,229,5,0,0,209,0,0,0,0,0,0,0,0,0,0,20,0,253,0,45,253,249,0,0,243,0,4,0,0,0,0,0,0,90,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,62,254,0,0,45,0,0,0,0,0,0,156,0,235,60,6,170,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0
0,0,0,0,250,0,0,0,250,85,0,0,0,250,252,0,0,0,0,0,0,0,0,250,0,0,0,255,0,0,0,252,0,0,0,0,252,0,127,250,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,250,0,166,0,0,0,224,0,250,252,0,0,0,231,0,0,0,0,0,0,0,166,0,166,0,250,0,41,0,250,0,168,0,0,252,0,0,0,0,128,0,0,0,0,252,0,0,0,0,0,36,0,0,0,0,0,0,250,250,0,0,0,127,85,0,0,0,0,0,0,0,0,0,0,0,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,167,250,250,0
0,0,0,0,252,0,252,0,0,252,0,240,0,252,0,0,0,0,0,0,0,0,0,0,0,0,159,25,0,0,0,0,0,0,0,0,252,252,252,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,252,0,0,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,187,0,0,0,225,0,9,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,80,14,252,0
0,0,0,0,0,0,0,0,0,82,0,88,0,0,0,0,0,0,0,0,252,0,0,0,0,0,104,246,0,0,0,19,0,0,0,0,0,0,178,84,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,57,178,241,0,0,0,252,0,198,0,0,0,0,241,0,0,0,0,0,0,0,216,0,13,0,0,0,253,0,197,0,0,13,0,244,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,214,0,0,252,0,0,0,0,0,0,0,0,0,254,0,253,0,0,0,0,0,0,0,0,0,0,0,0,29,197,253,0
0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,255,0,0,128,0,0,255,191,0,0,0,128,0,0,0,0,0,0,255,0,0,0,0,0,255,0,64,0,0,128,0,0,0,0,0,0,0,128,255,255,0,0,0,191,0,255,0,0,0,0,255,0,0,0,0,0,0,0,255,0,128,0,128,0,255,0,255,0,0,255,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,0,0,0,255,0,0,255,255,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0
0,0,0,0,254,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,121,0,0,96,0,0,0,41,0,0,0,0,254,254,125,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,254,0,54,0,0,227,0,0,0,0,0,0,0,0,0,8,0,182,0,0,0,250,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,13,254,0,0,0,0,0,0,0,0,0,0,254,0,0,157,0,0,0,0,0,0,0,0,0,0,0,255,169,249,1
0,0,0,0,231,0,254,0,26,250,0,160,0,238,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,20,0,0,0,0,242,254,0,0,0,0,0,0,0,0,0,0,238,0,0,0,122,0,0,0,0,0,0,0,0,0,0,151,0,206,227,0,0,32,0,0,0,0,0,0,0,0,0,0,153,0,207,0,254,0,28,0,254,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,142,136,0,0,0,0,251,0,0,254,0,124,0,0,0,65,0,0,0,254,0,254,248,0,0,0,0,0,0,0,0,0,0,254,0,0,0
0,0,0,0,3,0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,254,0,0,0,0,254,0,0,0,0,0,6,0,254,0,0,0,0,0,0,0,0,254,0,0,0,220,0,26,0,0,0,0,0,0,0,0,196,0,0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,52,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,234,0,254,0,83,0,0,0,0,0,0,0,0,0,17,0,0,0,0,254,0,0,0,0,0,0,254,0,77,0
0,0,0,0,217,0,174,0,0,251,0,180,0,251,0,0,0,0,0,0,0,0,0,0,0,0,251,51,0,0,0,0,0,0,0,0,253,251,251,253,0,0,0,0,0,0,0,0,253,0,0,0,32,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,251,0,0,0,0,0,0,0,63,251,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,251,0,0,84,251,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,221,35,109,0
0,0,0,0,9,0,252,0,255,252,0,0,0,252,0,0,0,0,0,0,0,0,0,252,0,0,252,191,0,0,0,0,0,0,4,0,252,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,205,0,217,35,0,10,0,0,0,0,0,0,0,0,0,75,0,243,0,253,0,4,252,252,0,0,252,0,252,0,0,0,0,12,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,13,0,216,0,0,0,252,253,0,77,252,0,24,0,0,0,0,110,0,252,211,204,230,25,0,0,0,0,0,0,0,0,0,0,252,252,0,0
0,0,0,0,103,0,166,0,253,251,0,0,0,253,125,0,0,0,0,0,0,0,0,97,0,0,251,253,0,0,0,10,0,0,0,0,251,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,251,0,173,21,0,0,0,15,0,0,0,0,0,0,0,215,0,246,0,242,0,20,0,251,0,27,253,0,251,0,0,0,0,32,0,0,0,0,71,0,0,0,124,0,253,0,0,0,0,0,253,0,62,0,0,0,251,251,0,63,175,0,0,0,0,0,0,0,0,251,190,253,253,20,0,0,0,0,0,0,0,0,0,0,253,251,0,0
